id_cliente,id_venta,id_producto,cantidad,fecha_alta,fecha,nombre_cliente,nombre_cliente,email,email,ciudad,nombre_cliente,nombre_cliente,email,email,medio_pago,nombre_producto,nombre_producto,nombre_producto,nombre_producto,categoria,precio_unitario,precio_unitario,importe,precio_unitario,precio_unitario
56,15,37,3,2023-02-25,2024-06-27,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,transferencia,Mermelada de Durazno 400g,Mermelada de Durazno 400g,Mermelada de Durazno 400g,Mermelada de Durazno 400g,Alimentos,3196,3196,9588,3196,3196
56,38,62,5,2023-02-25,2024-05-29,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,tarjeta,Stevia 100 sobres,Stevia 100 sobres,Stevia 100 sobres,Stevia 100 sobres,Limpieza,3848,3848,19240,3848,3848
56,38,14,3,2023-02-25,2024-05-29,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,tarjeta,Leche Entera 1L,Leche Entera 1L,Leche Entera 1L,Leche Entera 1L,Limpieza,1723,1723,5169,1723,1723
56,38,65,5,2023-02-25,2024-05-29,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,tarjeta,Cerveza Rubia 1L,Cerveza Rubia 1L,Cerveza Rubia 1L,Cerveza Rubia 1L,Alimentos,2423,2423,12115,2423,2423
56,38,5,3,2023-02-25,2024-05-29,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,tarjeta,Agua Mineral 500ml,Agua Mineral 500ml,Agua Mineral 500ml,Agua Mineral 500ml,Alimentos,4777,4777,14331,4777,4777
56,53,28,1,2023-02-25,2024-01-25,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,tarjeta,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Limpieza,936,936,936,936,936
56,74,32,3,2023-02-25,2024-04-26,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,efectivo,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Limpieza,2234,2234,6702,2234,2234
56,74,14,2,2023-02-25,2024-04-26,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,efectivo,Leche Entera 1L,Leche Entera 1L,Leche Entera 1L,Leche Entera 1L,Limpieza,1723,1723,3446,1723,1723
56,74,55,2,2023-02-25,2024-04-26,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,efectivo,Shampoo 400ml,Shampoo 400ml,Shampoo 400ml,Shampoo 400ml,Alimentos,1407,1407,2814,1407,1407
57,37,18,3,2023-02-26,2024-05-17,Julian Acosta,Julian Acosta,julian.acosta@mail.com,julian.acosta@mail.com,Rio Cuarto,Julian Acosta,Julian Acosta,julian.acosta@mail.com,julian.acosta@mail.com,qr,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Limpieza,3444,3444,10332,3444,3444
57,79,81,2,2023-02-26,2024-06-06,Julian Acosta,Julian Acosta,julian.acosta@mail.com,julian.acosta@mail.com,Rio Cuarto,Julian Acosta,Julian Acosta,julian.acosta@mail.com,julian.acosta@mail.com,qr,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Alimentos,2520,2520,5040,2520,2520
57,79,56,2,2023-02-26,2024-06-06,Julian Acosta,Julian Acosta,julian.acosta@mail.com,julian.acosta@mail.com,Rio Cuarto,Julian Acosta,Julian Acosta,julian.acosta@mail.com,julian.acosta@mail.com,qr,Papel Higiénico x4,Papel Higiénico x4,Papel Higiénico x4,Papel Higiénico x4,Limpieza,2532,2532,5064,2532,2532
58,34,10,1,2023-02-27,2024-01-13,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,Rio Cuarto,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,transferencia,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Limpieza,4883,4883,4883,4883,4883
58,34,32,5,2023-02-27,2024-01-13,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,Rio Cuarto,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,transferencia,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Limpieza,2234,2234,11170,2234,2234
58,64,4,2,2023-02-27,2024-03-07,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,Rio Cuarto,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,qr,Fanta Naranja 1.5L,Fanta Naranja 1.5L,Fanta Naranja 1.5L,Fanta Naranja 1.5L,Limpieza,2033,2033,4066,2033,2033
58,64,41,2,2023-02-27,2024-03-07,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,Rio Cuarto,Karina Acosta,Karina Acosta,karina.acosta2@mail.com,karina.acosta2@mail.com,qr,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Alimentos,860,860,1720,860,860
61,35,93,3,2023-03-02,2024-05-30,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,Rio Cuarto,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,efectivo,Cepillo de Dientes,Cepillo de Dientes,Cepillo de Dientes,Cepillo de Dientes,Alimentos,2142,2142,6426,2142,2142
61,35,80,2,2023-03-02,2024-05-30,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,Rio Cuarto,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,efectivo,Helado de Frutilla 1L,Helado de Frutilla 1L,Helado de Frutilla 1L,Helado de Frutilla 1L,Limpieza,1981,1981,3962,1981,1981
61,35,88,5,2023-03-02,2024-05-30,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,Rio Cuarto,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,efectivo,Caldo Concentrado Carne,Caldo Concentrado Carne,Caldo Concentrado Carne,Caldo Concentrado Carne,Limpieza,2570,2570,12850,2570,2570
61,75,3,4,2023-03-02,2024-05-23,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,Rio Cuarto,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,qr,Sprite 1.5L,Sprite 1.5L,Sprite 1.5L,Sprite 1.5L,Alimentos,4964,4964,19856,4964,4964
61,75,2,5,2023-03-02,2024-05-23,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,Rio Cuarto,Guadalupe Martinez,Guadalupe Martinez,guadalupe.martinez@mail.com,guadalupe.martinez@mail.com,qr,Pepsi 1.5L,Pepsi 1.5L,Pepsi 1.5L,Pepsi 1.5L,Limpieza,4973,4973,24865,4973,4973
62,1,90,1,2023-03-03,2024-06-19,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,Carlos Paz,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,tarjeta,Toallas Húmedas x50,Toallas Húmedas x50,Toallas Húmedas x50,Toallas Húmedas x50,Limpieza,2902,2902,2902,2902,2902
62,59,31,1,2023-03-03,2024-04-28,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,Carlos Paz,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,tarjeta,Mix de Frutos Secos 200g,Mix de Frutos Secos 200g,Mix de Frutos Secos 200g,Mix de Frutos Secos 200g,Alimentos,3409,3409,3409,3409,3409
62,59,8,2,2023-03-03,2024-04-28,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,Carlos Paz,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,tarjeta,Energética Nitro 500ml,Energética Nitro 500ml,Energética Nitro 500ml,Energética Nitro 500ml,Limpieza,4218,4218,8436,4218,4218
62,59,97,5,2023-03-03,2024-04-28,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,Carlos Paz,Guadalupe Romero,Guadalupe Romero,guadalupe.romero@mail.com,guadalupe.romero@mail.com,tarjeta,Limpiavidrios 500ml,Limpiavidrios 500ml,Limpiavidrios 500ml,Limpiavidrios 500ml,Alimentos,872,872,4360,872,872
64,22,9,2,2023-03-05,2024-05-08,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Yerba Mate Suave 1kg,Yerba Mate Suave 1kg,Yerba Mate Suave 1kg,Yerba Mate Suave 1kg,Alimentos,3878,3878,7756,3878,3878
64,22,28,3,2023-03-05,2024-05-08,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Limpieza,936,936,2808,936,936
64,22,24,4,2023-03-05,2024-05-08,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Limpieza,1305,1305,5220,1305,1305
64,109,18,1,2023-03-05,2024-06-04,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Limpieza,3444,3444,3444,3444,3444
64,109,74,1,2023-03-05,2024-06-04,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Whisky 750ml,Whisky 750ml,Whisky 750ml,Whisky 750ml,Limpieza,2953,2953,2953,2953,2953
64,109,20,2,2023-03-05,2024-06-04,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Pan Lactal Blanco,Pan Lactal Blanco,Pan Lactal Blanco,Pan Lactal Blanco,Limpieza,1571,1571,3142,1571,1571
64,109,44,5,2023-03-05,2024-06-04,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,Villa Maria,Julian Alvarez,Julian Alvarez,julian.alvarez@mail.com,julian.alvarez@mail.com,transferencia,Arroz Largo Fino 1kg,Arroz Largo Fino 1kg,Arroz Largo Fino 1kg,Arroz Largo Fino 1kg,Limpieza,2979,2979,14895,2979,2979
66,8,53,5,2023-03-07,2024-01-06,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,Villa Maria,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,transferencia,Lavandina 1L,Lavandina 1L,Lavandina 1L,Lavandina 1L,Alimentos,1664,1664,8320,1664,1664
66,8,18,4,2023-03-07,2024-01-06,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,Villa Maria,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,transferencia,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Limpieza,3444,3444,13776,3444,3444
66,8,68,5,2023-03-07,2024-01-06,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,Villa Maria,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,transferencia,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Limpieza,2684,2684,13420,2684,2684
66,67,53,1,2023-03-07,2024-03-21,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,Villa Maria,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,efectivo,Lavandina 1L,Lavandina 1L,Lavandina 1L,Lavandina 1L,Alimentos,1664,1664,1664,1664,1664
66,67,8,2,2023-03-07,2024-03-21,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,Villa Maria,Tomas Herrera,Tomas Herrera,tomas.herrera@mail.com,tomas.herrera@mail.com,efectivo,Energética Nitro 500ml,Energética Nitro 500ml,Energética Nitro 500ml,Energética Nitro 500ml,Limpieza,4218,4218,8436,4218,4218
67,14,36,4,2023-03-08,2024-04-18,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,Alta Gracia,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,qr,Dulce de Leche 400g,Dulce de Leche 400g,Dulce de Leche 400g,Dulce de Leche 400g,Limpieza,2559,2559,10236,2559,2559
67,14,72,5,2023-03-08,2024-04-18,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,Alta Gracia,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,qr,Ron 700ml,Ron 700ml,Ron 700ml,Ron 700ml,Limpieza,3876,3876,19380,3876,3876
67,14,38,3,2023-03-08,2024-04-18,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,Alta Gracia,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,qr,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Limpieza,1584,1584,4752,1584,1584
67,14,97,1,2023-03-08,2024-04-18,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,Alta Gracia,Ivana Romero,Ivana Romero,ivana.romero@mail.com,ivana.romero@mail.com,qr,Limpiavidrios 500ml,Limpiavidrios 500ml,Limpiavidrios 500ml,Limpiavidrios 500ml,Alimentos,872,872,872,872,872
69,66,16,3,2023-03-10,2024-03-14,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,Rio Cuarto,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,qr,Yogur Natural 200g,Yogur Natural 200g,Yogur Natural 200g,Yogur Natural 200g,Limpieza,4613,4613,13839,4613,4613
69,100,13,3,2023-03-10,2024-06-08,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,Rio Cuarto,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,qr,Té Verde 20 saquitos,Té Verde 20 saquitos,Té Verde 20 saquitos,Té Verde 20 saquitos,Alimentos,2383,2383,7149,2383,2383
69,100,18,4,2023-03-10,2024-06-08,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,Rio Cuarto,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,qr,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Limpieza,3444,3444,13776,3444,3444
69,100,58,2,2023-03-10,2024-06-08,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,Rio Cuarto,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,qr,Caramelos Masticables,Caramelos Masticables,Caramelos Masticables,Caramelos Masticables,Limpieza,4752,4752,9504,4752,4752
69,100,57,1,2023-03-10,2024-06-08,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,Rio Cuarto,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,qr,Servilletas x100,Servilletas x100,Servilletas x100,Servilletas x100,Alimentos,4520,4520,4520,4520,4520
69,100,9,4,2023-03-10,2024-06-08,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,Rio Cuarto,Felipe Flores,Felipe Flores,felipe.flores@mail.com,felipe.flores@mail.com,qr,Yerba Mate Suave 1kg,Yerba Mate Suave 1kg,Yerba Mate Suave 1kg,Yerba Mate Suave 1kg,Alimentos,3878,3878,15512,3878,3878
72,84,83,5,2023-03-13,2024-01-02,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,Cordoba,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,efectivo,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Alimentos,1830,1830,9150,1830,1830
72,84,76,4,2023-03-13,2024-01-02,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,Cordoba,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,efectivo,Pizza Congelada Muzzarella,Pizza Congelada Muzzarella,Pizza Congelada Muzzarella,Pizza Congelada Muzzarella,Limpieza,4286,4286,17144,4286,4286
72,101,34,4,2023-03-13,2024-03-28,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,Cordoba,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,efectivo,Turrón 50g,Turrón 50g,Turrón 50g,Turrón 50g,Limpieza,503,503,2012,503,503
72,117,67,4,2023-03-13,2024-03-14,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,Cordoba,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,tarjeta,Vino Tinto Malbec 750ml,Vino Tinto Malbec 750ml,Vino Tinto Malbec 750ml,Vino Tinto Malbec 750ml,Alimentos,4719,4719,18876,4719,4719
72,117,61,2,2023-03-13,2024-03-14,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,Cordoba,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,tarjeta,Miel Pura 250g,Miel Pura 250g,Miel Pura 250g,Miel Pura 250g,Alimentos,4982,4982,9964,4982,4982
72,120,20,5,2023-03-13,2024-04-21,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,Cordoba,Camila Rodriguez,Camila Rodriguez,camila.rodriguez@mail.com,camila.rodriguez@mail.com,tarjeta,Pan Lactal Blanco,Pan Lactal Blanco,Pan Lactal Blanco,Pan Lactal Blanco,Limpieza,1571,1571,7855,1571,1571
75,20,32,3,2023-03-16,2024-01-13,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,Rio Cuarto,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,tarjeta,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Limpieza,2234,2234,6702,2234,2234
75,76,22,4,2023-03-16,2024-05-15,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,Rio Cuarto,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,tarjeta,Medialunas de Manteca,Medialunas de Manteca,Medialunas de Manteca,Medialunas de Manteca,Limpieza,2069,2069,8276,2069,2069
75,76,23,4,2023-03-16,2024-05-15,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,Rio Cuarto,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,tarjeta,Bizcochos Salados,Bizcochos Salados,Bizcochos Salados,Bizcochos Salados,Alimentos,2380,2380,9520,2380,2380
75,76,24,1,2023-03-16,2024-05-15,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,Rio Cuarto,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,tarjeta,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Limpieza,1305,1305,1305,1305,1305
75,76,11,2,2023-03-16,2024-05-15,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,Rio Cuarto,Santiago Castro,Santiago Castro,santiago.castro@mail.com,santiago.castro@mail.com,tarjeta,Café Molido 250g,Café Molido 250g,Café Molido 250g,Café Molido 250g,Alimentos,2053,2053,4106,2053,2053
78,23,64,4,2023-03-19,2024-05-16,Emilia Alvarez,Emilia Alvarez,emilia.alvarez@mail.com,emilia.alvarez@mail.com,Villa Maria,Emilia Alvarez,Emilia Alvarez,emilia.alvarez@mail.com,emilia.alvarez@mail.com,transferencia,Avena Instantánea 250g,Avena Instantánea 250g,Avena Instantánea 250g,Avena Instantánea 250g,Limpieza,3953,3953,15812,3953,3953
78,23,83,4,2023-03-19,2024-05-16,Emilia Alvarez,Emilia Alvarez,emilia.alvarez@mail.com,emilia.alvarez@mail.com,Villa Maria,Emilia Alvarez,Emilia Alvarez,emilia.alvarez@mail.com,emilia.alvarez@mail.com,transferencia,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Alimentos,1830,1830,7320,1830,1830
80,19,38,2,2023-03-21,2024-06-11,Gael Ruiz,Gael Ruiz,gael.ruiz@mail.com,gael.ruiz@mail.com,Mendiolaza,Gael Ruiz,Gael Ruiz,gael.ruiz@mail.com,gael.ruiz@mail.com,efectivo,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Limpieza,1584,1584,3168,1584,1584
80,19,98,3,2023-03-21,2024-06-11,Gael Ruiz,Gael Ruiz,gael.ruiz@mail.com,gael.ruiz@mail.com,Mendiolaza,Gael Ruiz,Gael Ruiz,gael.ruiz@mail.com,gael.ruiz@mail.com,efectivo,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Limpieza,2843,2843,8529,2843,2843
80,19,63,3,2023-03-21,2024-06-11,Gael Ruiz,Gael Ruiz,gael.ruiz@mail.com,gael.ruiz@mail.com,Mendiolaza,Gael Ruiz,Gael Ruiz,gael.ruiz@mail.com,gael.ruiz@mail.com,efectivo,Granola 250g,Granola 250g,Granola 250g,Granola 250g,Alimentos,4337,4337,13011,4337,4337
81,18,33,2,2023-03-22,2024-06-11,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,qr,Chocolate con Leche 100g,Chocolate con Leche 100g,Chocolate con Leche 100g,Chocolate con Leche 100g,Alimentos,1255,1255,2510,1255,1255
81,18,4,5,2023-03-22,2024-06-11,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,qr,Fanta Naranja 1.5L,Fanta Naranja 1.5L,Fanta Naranja 1.5L,Fanta Naranja 1.5L,Limpieza,2033,2033,10165,2033,2033
81,18,24,2,2023-03-22,2024-06-11,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,qr,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Limpieza,1305,1305,2610,1305,1305
81,18,15,3,2023-03-22,2024-06-11,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,qr,Leche Descremada 1L,Leche Descremada 1L,Leche Descremada 1L,Leche Descremada 1L,Alimentos,2538,2538,7614,2538,2538
81,18,22,5,2023-03-22,2024-06-11,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,qr,Medialunas de Manteca,Medialunas de Manteca,Medialunas de Manteca,Medialunas de Manteca,Limpieza,2069,2069,10345,2069,2069
81,60,43,1,2023-03-22,2024-04-04,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,transferencia,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Alimentos,887,887,887,887,887
81,60,98,3,2023-03-22,2024-04-04,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,transferencia,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Limpieza,2843,2843,8529,2843,2843
81,60,15,1,2023-03-22,2024-04-04,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,transferencia,Leche Descremada 1L,Leche Descremada 1L,Leche Descremada 1L,Leche Descremada 1L,Alimentos,2538,2538,2538,2538,2538
81,60,21,2,2023-03-22,2024-04-04,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,transferencia,Pan Lactal Integral,Pan Lactal Integral,Pan Lactal Integral,Pan Lactal Integral,Alimentos,272,272,544,272,272
